name,type,eircode,address,lat,lng,email,phone,contact1,contact2,contact3,link,sourceId
Westmeath,NCBI, N37 C1K2, (Roscommon  Longford) Clonbrusk Resource Centre Coosan Road Athlone Co. Westmeath,53.43384955,-7.94572527, info@ncbi.ie, 1800 911 250,,,,https://www.ncbi.ie/,
Lochrann Resource Centre,NCBI, Y35 DW73, Lochrann Centre Cinema Lane Wexford,52.33752333,-6.460198494, info@ncbi.ie, 053 912 43 42,,,,https://www.ncbi.ie/,
Comharchumann Forbartha an Leith TriÃºigh Teo,MOW, V92 DK4C, Halla Le ChÃ©ile Baile UÃ­ Dhuibhne,52.25781192,-10.17183244,,0667138137,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Lauragh Meals on Wheels,MOW, V93 HR98,Lauragh Community Centre,51.7643606,-9.778710877,,087 3405863,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Charleville Meals on Wheels,MOW, P56 D857,Main Street ,52.35685805,-8.685103799,,087 7691605,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Crosshaven Meals on Wheels,MOW, P43 EK76,Crosshaven ,51.8015799,-8.293230554,,087 3240445,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Bishopstown Meals on Wheels,MOW, T12 XKF2,Wilton Park House ,51.87869114,-8.512250508,,021 4543757,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
The Caha Centre FRC,MOW, P75 EK72,Droumlave ,51.68551553,-9.712926623,,087 9144427,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Schull Community Care Meals on Wheels,MOW, P81 DP84,,51.53593056,-9.565677785,,086 3159719,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Meals on Wheels Youghal,MOW, P36 YE98,TÃ­r na NÃ³g Blackwater Heights,51.95460083,-7.860743992,,087 3851764,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Goleen District and Community Council,MOW, P81 VX95,Boulysallagh ,51.49884386,-9.718201,,087- 7164242,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Bere Island Project Group,MOW, P75 XP38,Ballynakilla ,51.64043863,-9.858334492,,027 75099,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Millstreet Day Centre,MOW, P51 RY10,Claragh Road ,52.0586558,-9.066940484,,029 70926,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Cluain Dara Day Care Centre,MOW, P61 H242,Cluain Dara Duntaheen,52.13618129,-8.283888646,,025 33315,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Conna Community Housing,MOW, P51 PP30,Monty's Meadow ,52.09241881,-8.110398123,,058 59822,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Ballyheigue Community Centre,MOW, V92 K227,Sandyhills Road ,52.38878661,-9.833239253,,066 7133837,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Beara West Family Resource Centre,MOW, P75 YX38,Knockanroe House Bank Place,51.6513227,-9.911784123,,027 70998,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
St. Michael's Centre,MOW, P72 XN61,36 South Main Street ,51.74508783,-8.739532215,,023 8841681,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Skibbereen Meals on Wheels,MOW, P81 Y046,Cara House Market Street ,51.54876985,-9.2645507,,028 22269,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Clonakilty Community Care Meals on Wheels,MOW, P85 V327,Saint Fachtna's Community Care Centre Casement Park,51.62158366,-8.888948423,,023 8833107,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Tralee Soup Kitchen,MOW, V92 EV50,Ashe Street ,52.27171875,-9.703931269,,086 3188736,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Westgate Foundation,MOW, P31 TF34,West Village ,51.8887624,-8.602034792,,021 4873648,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Waterville Community Care,MOW, V23 P935,,51.82865597,-10.17362029,,066 9474366,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Tralee Meals On Wheels,MOW, V92 X704,Ozanam House 9 Day Place,52.26883701,-9.709255438,,066 712 8021,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Tralee Community Care & Action Ltd,MOW, V92 Y336,Cumann Iosaef Balloonagh,52.27295675,-9.714728715,,066 7120056,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
SVDP Listowel Day Centre,MOW, V31 YA37,14 Meelish Close John B. Keane Road,52.44850982,-9.481698838,,087 781 8053,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Social Action Group Rathmore Clg,MOW, P51 DV7F,Saint Joseph's Day Care Centre ,52.07750741,-9.249628669,,064 7758588,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Sneem Welfare Organisation Ltd,MOW, V93 TX07,Sea View ,51.83803451,-9.905261869,,087 7923499,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Rockmount Care Centre,MOW, V93 XY75,Doctor's Surgery  Rockmount Gortnaboul,51.90319764,-9.445744718,,064 6685952,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Portmagee Social Services,MOW, V23 HY51,Portmagee Community Centre ,51.88610403,-10.36331278,,066- 9477200,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
P.A.C.E. (Passage Association For The Care Of T...,MOW, T12 X4AX,Town Hall Main Street,51.87274834,-8.336508169,,021 4863272,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Middleton Meals On Wheels,MOW, P25 H343,Parish Hall Youghal Road,51.91176576,-8.168914954,,021 4633260,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Middle Parish Meals On Wheels,MOW, T12 P302,1 Peter's Street ,51.89962516,-8.480670692,,021 427 3934,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Mallow Social Service Council,MOW, P51P2FF,The New Road ,52.13935848,-8.642419369,,877546547,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/listing/mallow-social-service-council/,
Listry Communtiy Council,MOW, V93 PX08,Listry Community Council ,51.89729076,-8.416774669,,087 2563883,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Knocknagoshel Meals On Wheels,MOW, V92 WV70,Knocknagoshel,52.33129282,-9.384824423,,087 1269270,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Knockanure Community Centre,MOW, V31 K778,Knockanure ,52.46345044,-9.369618792,,068 49799,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Killarney Community Services,MOW, V93 EVP2,Holy Cross Day Care Centre Rock Road,52.06494473,-9.516575369,,064 6635005,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Kenmare Community Care Clg,MOW,V93 D9HE,Taobh Linn Social Centre  Taobh Linn Railway Road,51.88545414,-9.581221518,,064 6648616,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Glounthaune Meals On Wheels,MOW, T45 TD73,28 Tower Hill Kilcoolishal,51.90973264,-8.363014838,,021 4353557,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Glencar Community Care,MOW, V93 R963,Shanacashel Community Centre Shanacashel,52.01233434,-9.853073861,,087 9314668,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Gairdin Mhuire Day Care Centre,MOW, V92 HK79,Sraid An Doirin ,52.14235911,-10.2706288,,066 9151300,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Fermoy Community Resource Centre,MOW, P61 T267,42 Mccurtain Street ,52.13834112,-8.277445107,,025 32962,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Dunmanway Family Resource Centre,MOW, P47 DP99,Tonafora Bantry Road,51.71792993,-9.116656938,,028 8868110,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Duhallow Community Food Services,MOW, P51 C5YF,James O'Keeffe Institute Demesne,52.21039966,-8.994400215,,029 76375,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Duagh Family & Community Resource Centre Ltd,MOW, V31 FH67,Duagh Village ,52.41605136,-9.391048377,,087 6866822,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Castlemaine Community Centre,MOW,V93 R273,Tralee Road ,52.17153122,-9.700245838,,066 9767833,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
Caherdaniel Community Care,MOW, V93 KR70,Caherdamiel Community Hall ,51.76947552,-10.10004309,,087 9206667,,,,https://mealsonwheelsnetwork.ie/directory-meals_on_wheels/?filter_address%5Btext%5D=Current%20Map%20View&filter_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_address%5Bzoom%5D=9&filter=1&filter_location_address%5Btext%5D=Current%20Map%20View&filter_location_address%5Bviewport%5D=51.32326959635218%2C-11.245623958125014%2C52.08916363292999%2C-7.729998958125015&filter_location_address%5Bzoom%5D=9&sort=post_published,
